"CARRER","NOM_CARRER","PRIMER_NUM","ULTIM_NUM","TIPUSNUM","DISTRICTE","SECC_CENS","AEB","BARRI","SECC_EST","DPOSTAL"
"290206","Pl Rovira i Trias","0001","0011","1","06","031","121","31","111","08024"
"290206","Pl Rovira i Trias","0002","0010","2","06","031","121","31","111","08024"
"290308","Rubén Darío","0001","0077","1","09","044","191","60","089","08030"
"290308","Rubén Darío","0079","0135","1","09","045","191","60","088","08030"
"290308","Rubén Darío","0002","0034","2","09","042","191","60","089","08030"
"290308","Rubén Darío","0036B","0036B","2","09","044","191","60","089","08030"
"290308","Rubén Darío","0036","0036","2","09","042","191","60","089","08030"
"290308","Rubén Darío","0038","0062","2","09","044","191","60","089","08030"
"290308","Rubén Darío","0064","0114","2","09","045","191","60","088","08030"
"290400","Rubens","0001","0037","1","06","013","118","29","141","08023"
"290400","Rubens","0002","0060","2","06","013","118","29","141","08023"
"290501","Robí","0001","0025","1","06","034","122","31","101","08012"
"290501","Robí","0027","0033","1","06","033","122","31","110","08024"
"290501","Robí","0002","0036","2","06","052","128","31","074","08012"
"290603","Rubinstein","0001","0001","1","05","038","102","25","112","08022"
"290603","Rubinstein","0002","0006","2","05","038","102","25","112","08022"
"290807","Rubió i Ors","0001","0043","1","07","043","142","35","048","08041"
"290807","Rubió i Ors","0045","0061","1","07","034","140","35","040","08041"
"290807","Rubió i Ors","0002","0048","2","07","043","142","35","049","08041"
"290807","Rubió i Ors","0050","0054","2","07","034","140","35","039","08041"
"290807","Rubió i Ors","0068","0072","2","07","033","140","35","039","08041"
"290807","Rubió i Ors","0074","0074","2","07","037","140","35","039","08041"
"290840","Av Rossinyols","0001","0023","1","05","001","091","22","183","08017"
"290840","Av Rossinyols","0002","0014","2","05","001","091","22","183","08017"
"290909","Ptge Sta M Vilalba","0001","0009","1","04","056","090","21","082","08034"
"290909","Ptge Sta M Vilalba","0002","0004","2","04","056","090","21","082","08034"
"291005","Ruiz de Padrón","0001","0031","1","10","022","204","64","149","08026"
"291005","Ruiz de Padrón","0033","0073","1","10","003","201","64","142","08026"
"291005","Ruiz de Padrón","0075","0101","1","10","004","201","64","143","08026"
"291005","Ruiz de Padrón","0002","0032","2","10","022","204","64","148","08026"
"291005","Ruiz de Padrón","0034B","0078","2","10","002","201","64","144","08026"
"291005","Ruiz de Padrón","0080","0108","2","10","001","201","64","143","08026"
"291107","Rull","0001","0009","1","01","030","012","02","085","08002"
"291107","Rull","0002","0014","2","01","030","012","02","086","08002"
"291209","Ptge Rustullet","0001","0025","1","09","084","199","63","017","08041"
"291209","Ptge Rustullet","0002","0024","2","09","084","199","63","017","08041"
"291300","S'Agaró","0001","0029","1","08","105","178","53","160","08033"
"291300","S'Agaró","0031","0063","1","08","106","178","53","163","08033"
"291300","S'Agaró","0020","0054","2","08","106","178","53","160","08033"
"291402","Sa Tuna","0001","0007","1","08","106","178","53","164","08033"
"291402","Sa Tuna","0009","0021","1","08","107","178","53","163","08033"
"291402","Sa Tuna","0002","0006","2","08","106","178","53","165","08033"
"291402","Sa Tuna","0008","0012","2","08","107","178","53","165","08033"
"291606","Sabastida","0001","0013","1","08","006","157","44","006","08031"
"291606","Sabastida","0015","0025","1","08","003","157","44","007","08031"
"291606","Sabastida","0002","0022","2","08","006","157","44","006","08031"
"291708","Sabateret","0001","0007","1","01","044","016","04","034","08003"
"291708","Sabateret","0002","0006","2","01","044","016","04","034","08003"
"291800","Sacedón","0001","0019","1","07","074","148","37","139","08032"
"291800","Sacedón","0021","0027","1","07","075","148","37","138","08032"
"291800","Sacedón","0002","0030","2","07","074","148","37","140","08032"
"292008","Sagàs","0001","0055","1","07","091","150","39","188","08035"
"292008","Sagàs","0002I","0062","2","07","090","150","39","188","08035"
"292100","Ptge Sgda Família","0001","0005","1","06","022","120","30","124","08024"
"292100","Ptge Sgda Família","0002","0006","2","06","024","120","30","121","08024"
"292201","Pl Sagrada Família","0001","0007","1","02","053","027","06","294","08013"
"292201","Pl Sagrada Família","0009","0015","1","02","054","027","06","296","08025"
"292201","Pl Sagrada Família","0002","0006","2","02","053","027","06","294","08013"
"292201","Pl Sagrada Família","0008","0014","2","02","054","027","06","296","08025"
"292201","Pl Sagrada Família","0016","0016","2","02","054","027","06","296","08025"
"292201","Pl Sagrada Família","0018","0026","2","02","052","027","06","290","08013"
"292201","Pl Sagrada Família","0016B","0016B","2","02","049","027","06","289","08013"
"292201","Pl Sagrada Família","0017","0025","1","02","052","027","06","290","08013"
"292303","Sagrat Cor","0001","0019","1","05","009","095","23","170","08034"
"292303","Sagrat Cor","0002","0020","2","05","009","095","23","170","08034"
"292303","Sagrat Cor","0021","0025","1","05","007","095","23","172","08034"
"292405","Bda Sagrera","0011B","0011B","1","09","063","195","61","029","08027"
"292405","Bda Sagrera","0002","0016","2","09","063","195","61","029","08027"
"292507","Gran de la Sagrera","0059","0081","1","09","063","195","61","028","08027"
"292507","Gran de la Sagrera","0087","0131","1","09","058","193","61","033","08027"
"292507","Gran de la Sagrera","0159","0197","1","09","060","193","61","038","08027"
"292507","Gran de la Sagrera","0002","0058","2","09","063","195","61","029","08027"
"292507","Gran de la Sagrera","0170","0200","2","09","061","194","61","031","08027"
"292507","Gran de la Sagrera","0066","0168","2","09","062","194","61","032","08027"
"292507","Gran de la Sagrera","0133","0157","1","09","059","193","61","035","08027"
"292507","Gran de la Sagrera","0031","0049","1","09","064","195","61","027","08027"
"292609","Ptge Sagristà","0001","0023","1","02","111","044","09","149","08029"
"292609","Ptge Sagristà","0002","0024","2","02","111","044","09","150","08029"
"292700","Sagristans","0002","0010","2","01","023","009","02","068","08002"
"292700","Sagristans","0001","0017","1","01","023","009","02","068","08002"
"292802","Sagués","0001","0053","1","05","061","107","26","013","08021"
"292802","Sagués","0002","0054","2","05","061","107","26","012","08021"
"292904","Ptge Ca Seguers","0001B","0017","1","10","028","205","65","164","08026"
"292904","Ptge Ca Seguers","0002","0016","2","10","028","205","65","164","08026"
"293000","Sagunt","0001","0003","1","03","068","069","16","113","08014"
"293000","Sagunt","0005","0049","1","03","063","069","16","115","08014"
"293000","Sagunt","0051","0093","1","03","098","073","18","120","08014"
"293000","Sagunt","0095","0105","1","03","099","073","18","120","08014"
"293000","Sagunt","0107","0107","1","03","100","073","18","122","08014"
"293000","Sagunt","0109","0117","1","03","099","073","18","122","08014"
"293000","Sagunt","0040","0108","2","03","099","073","18","120","08014"
"293000","Sagunt","0002","0038","2","03","063","069","16","116","08014"
"293102","Sal","0001","0021","1","01","041","015","03","014","08003"
"293102","Sal","0002","0022","2","01","041","015","03","014","08003"
"293204","Ptge Saladrigas","0001B","0019","1","10","063","214","68","047","08005"
"293204","Ptge Saladrigas","0002B","0016","2","10","063","214","68","047","08005"
"293306","Salamanca","0021","0043","1","01","035","014","03","022","08003"
"293306","Salamanca","0002","0020","2","01","036","014","03","019","08003"
"293306","Salamanca","0022","0058","2","01","035","014","03","021","08003"
"293306","Salamanca","0001","0019","1","01","036","014","03","024","08003"
"293408","Saldes","0001B","0051","1","07","091","150","39","188","08035"
"293408","Saldes","0042","0074","2","07","090","150","39","188","08035"
"293408","Saldes","0002","0040","2","07","091","150","39","188","08035"
"293500","Salern","0001","0005","1","10","082","219","70","079","08019"
"293500","Salern","0007","0007","1","10","083","219","70","079","08019"
"293500","Salern","0002","0006","2","10","082","219","70","079","08019"
"293601","Sales i Ferré","0001","0023","1","07","032","140","35","038","08041"
"293601","Sales i Ferré","0002B","0004","2","07","032","140","35","038","08041"
"293601","Sales i Ferré","0006","0026","2","07","031","140","35","038","08041"
"293601","Sales i Ferré","0028B","0058","2","07","030","139","35","067","08041"
"293601","Sales i Ferré","0060","0074","2","07","029","139","35","069","08041"
"293601","Sales i Ferré","0025","0079","1","07","029","139","35","068","08041"
"293703","Saleta","0001","0009","1","03","088","072","18","167","08028"
"293703","Saleta","0002","0012","2","03","088","072","18","166","08028"
"293805","Salinas","0001","0019","1","06","033","122","31","110","08024"
"293805","Salinas","0002","0018","2","06","031","121","31","111","08024"
"293907","Salomó","0002B","0046","2","09","011","185","59","139","08030"
"294003","Salou","0001","0037","1","03","105","075","18","140","08014"
"294003","Salou","0002B","0020","2","03","105","075","18","139","08014"
"294105","Salses","0001","0033","1","07","115","155","43","166","08031"
"294105","Salses","0035","0085","1","07","110","154","43","176","08031"
"294105","Salses","0087","0119","1","07","111","154","43","176","08031"
"294105","Salses","0002","0028","2","07","107","154","43","166","08031"
"294105","Salses","0030","0082","2","07","110","154","43","176","08031"
"294105","Salses","0084","0126","2","07","111","154","43","185","08031"
"294207","Salvà","0035","0073","1","03","014","057","11","016","08004"
"294207","Salvà","0075","0095","1","03","023","059","11","017","08004"
"294207","Salvà","0002","0036","2","03","015","057","11","019","08004"
"294207","Salvà","0038","0054","2","03","014","057","11","018","08004"
"294207","Salvà","0056","0072","2","03","013","057","11","018","08004"
"294207","Salvà","0074","0096","2","03","023","059","11","017","08004"
"294207","Salvà","0001","0033","1","03","015","057","11","015","08004"
"294400","Pl Sants","0005","0011","1","03","090","072","18","160","08028"
"294400","Pl Sants","0013","0013","1","03","105","075","18","140","08014"
"294400","Pl Sants","0002","0002","2","03","091","072","18","161","08028"
"294400","Pl Sants","0004","0010","2","03","090","072","18","160","08028"
"294400","Pl Sants","0012","0012","2","03","105","075","18","140","08014"
"294400","Pl Sants","0001","0003","1","03","091","072","18","161","08028"
"294502","Salvador Aulet","0001","0001","1","01","026","010","02","078","08002"
"294502","Salvador Aulet","0002","0002","2","01","026","010","02","078","08002"
"294604","Salvador Mundí","0001","0017","1","05","008","095","23","166","08017"
"294604","Salvador Mundí","0002","0020","2","05","008","095","23","166","08017"
"294659","Pl Salvador Seguí","0001","0017","1","01","007","003","01","109","08001"
"294659","Pl Salvador Seguí","0002","0016","2","01","007","003","01","109","08001"
"294706","Ptge S Riera","0001","0019","1","09","078","198","62","060","08027"
"294706","Ptge S Riera","0002","0026","2","09","078","198","62","060","08027"
"294808","Pl Salvador Riera","0001","0005","1","07","037","140","35","040","08041"
"294808","Pl Salvador Riera","0007","0007","1","07","038","140","35","031","08041"
"294808","Pl Salvador Riera","0002","0006","2","07","037","140","35","040","08041"
"294852","Salvador","0001","0017","1","01","011","005","01","124","08001"
"294852","Salvador","0002B","0024","2","01","011","005","01","125","08001"
"294874","Pg Salvat Papassei","0001A","0017","1","01","036","014","03","024","08003"
"294874","Pg Salvat Papassei","0002A","0042","2","01","036","014","03","024","08003"
"295006","Samaniego","0001","0087","1","07","088","149","38","222","08035"
"295006","Samaniego","0002","0088","2","07","087","149","38","221","08035"
"295108","Samaria","0001","0007","1","07","090","150","39","190","08035"
"295108","Samaria","0009","0011","1","07","089","150","39","193","08035"
"295108","Samaria","0002","0012","2","07","089","150","39","194","08035"
"295200","Santpedor","0001","0031","1","05","004","093","23","175","08017"
"295200","Santpedor","0002","0034","2","05","004","093","23","175","08017"
"295301","Samsó","0001","0003","1","06","056","129","31","018","08012"
"295301","Samsó","0002","0038","2","06","056","129","31","017","08012"
"295403","Sant Iscle","0001","0043","1","08","042","164","46","074","08031"
"295403","Sant Iscle","0051B","0079","1","08","040","164","46","069","08031"
"295403","Sant Iscle","0002","0060","2","08","038","164","46","073","08031"
